date,TDC Denmark,Telenor/Sonofon,label
2019-06-27,2.390516271037522,1.339302178555882,original
2019-06-28,2.5853755987765075,0.44226980774390207,original
2019-06-29,2.3563103598644295,0.6944281017543641,original
2019-06-30,2.3574052413272164,0.7104515961252915,original
2019-07-01,2.3333699390238354,0.43981736745467326,original
2019-07-02,2.029657582153172,0.33998739203301515,original
2019-07-03,2.2537901097991466,0.36992063911173095,original
2019-07-04,2.330941698118268,0.368059216259289,original
2019-07-05,2.496654374015504,0.42201157485124907,original
2019-07-06,2.3579545492119376,0.5627849772925185,original
2019-07-07,2.456929278162682,0.3995344605298903,original
2019-07-08,2.4334755122889966,0.3519941350772629,original
2019-07-09,2.3378871558532497,0.2967992818645147,original
2019-07-10,2.170091394243255,0.3453878814382497,original
2019-07-11,2.1321514016436445,0.2806844173780354,original
2019-07-12,2.2330565494287304,0.3541308316550603,original
2019-07-13,2.4099375970869414,0.43271551788313584,original
2019-07-14,2.451953445034023,0.49234567720252326,original
2019-07-15,2.364406434861308,0.4147132356231912,original
2019-07-16,2.1728970827360983,0.4306253059544612,original
2019-07-17,2.240791010092861,0.3415829685936442,original
2019-07-18,2.1030893416945355,0.31713806263405186,original
2019-07-19,2.21801391261546,0.4512387039686025,original
2019-07-20,2.101810218275076,0.47744718811317616,original
2019-07-21,2.244389792615092,0.3544391526423187,original
2019-07-22,2.1490366948690647,0.2865507293671441,original
2019-07-23,2.1088862782236086,0.27511881903422586,original
2019-07-24,2.0413705699557516,0.28434442374374275,original
2019-07-25,2.099911140713965,0.23578751602727793,original
2019-07-26,2.1913657432971614,0.4221229337199836,original
2019-07-27,2.533368343876106,0.4444903921527024,original
2019-07-28,2.3476432923130073,0.3806947468103863,original
2019-07-29,2.1405693765669627,0.3512726601973719,original
2019-07-30,2.2952879367854764,0.3552710890713727,original
2019-07-31,2.092704861141963,0.36116647645914574,original
2019-08-01,2.2024915756582475,0.44734258140589533,original
2019-08-02,2.4431613003581583,0.4637059923415308,original
2019-08-03,2.2702435055398067,0.4867355905355725,original
2019-08-04,2.2050419369924072,0.3255316837867628,original
2019-08-05,1.8916357457443895,0.2980176376975901,original
2019-08-06,2.417333187633874,0.42656712178750394,original
2019-08-07,2.2522651802137914,0.5004295532530009,original
2019-08-08,2.313477346368998,0.4893027473522182,original
2019-08-09,2.414238302809985,0.3668846684705717,original
2019-08-10,2.113026410701393,0.357029557509402,original
2019-08-11,2.46672555941113,0.23855500703521076,original
2019-08-12,2.2185488220077847,0.0,original
2019-08-13,2.2919369386061095,0.0,original
2019-08-14,2.449431477164211,0.0,original
2019-08-15,2.381475387950842,0.0,original
2019-08-16,2.354770976193375,0.0,original
2019-08-17,2.2580948314462397,0.0,original
2019-08-18,2.2807058412880052,0.0,original
2019-08-19,2.301312130248828,0.0,original
2019-08-20,1.690381073352302,0.0,original
2019-08-21,1.8245639851917774,0.0,original
2019-08-22,2.2998751665180857,0.0,original
2019-08-23,2.385549133479447,0.0,original
2019-08-24,2.186847269636539,0.0,original
2019-08-25,2.0688068511578703,0.0,original
2019-08-26,2.036299133867615,0.0,original
2019-08-27,1.9534057081895615,2.48693763946895e-05,original
2019-08-28,1.8766829565762921,0.0,original
2019-08-29,2.2621931510015374,0.0,original
2019-08-30,2.2459065481075826,0.0,original
2019-08-31,2.268140004162696,0.0,original
2019-09-01,2.1427198076484673,0.0,original
2019-09-02,1.704788329727089,0.0,original
2019-09-03,1.8843566845728368,0.0,original
2019-09-04,2.2166683742979205,0.0,original
2019-09-05,2.2647713930022264,0.0019070653988832696,original
2019-09-06,2.4109424717066505,0.0,original
2019-09-07,2.1561389781440163,0.0,original
2019-09-08,2.4122204934822906,0.0,original
2019-09-09,1.8525857376227264,0.0,original
2019-09-10,2.3768190379795837,0.0001264780161953528,original
2019-09-11,2.179420658456176,0.26692907473431154,original
2019-09-12,2.541643606711806,0.38582587436774723,original
2019-09-13,2.3455943459098565,0.461280629324184,original
2019-09-14,2.1834701527972027,0.38199099567993505,original
2019-09-15,2.2320452132372144,0.3313514343626979,original
2019-09-16,2.053873067414082,0.34503985529087994,original
2019-09-17,2.026585908991243,0.31459776766732706,original
2019-09-18,1.6530950545125833,0.23020560555870528,original
2019-09-19,1.685337975081804,0.2518933931606024,original
2019-09-20,2.517076684268867,0.35482135726771274,original
2019-09-21,2.118869615042584,0.377497538128196,original
2019-09-22,2.0278518925596254,0.3448749775854558,original
2019-09-23,2.123568731632894,0.3333241564539849,original
2019-09-24,2.055934925475274,0.25564176096164326,original
2019-09-25,2.1914224159165037,0.30387713329390253,original
2019-09-26,2.319408130143896,0.5304422090027168,original
2019-09-27,2.3531460979228007,0.39590398955241124,original
2019-09-28,2.2174607284622025,0.42148941349862257,original
2019-09-29,2.5352698658979014,0.41908897457563915,original
2019-09-30,2.4594822810905956,0.45404875553152974,original
2019-10-01,2.1366392669220504,0.3779397094273569,original
2019-10-02,2.0140969368481945,0.36173167589572813,original
2019-10-03,2.165011681216107,0.4090509392212723,original
2019-10-04,2.2526480498584553,0.4719855770225038,original
2019-10-05,2.2879351131588734,0.44932185919294015,original
2019-10-06,2.4515967837866603,0.4608714740828297,original
2019-10-07,2.155228890338279,0.3938577591041247,original
2019-10-08,1.7217867485800287,0.34816778999260317,original
2019-10-09,1.4003712430487418,0.15723469430590514,original
2019-10-10,2.5142811360363404,0.43480693918266256,original
2019-10-11,2.6642337355658787,0.4371271264630942,original
2019-10-12,2.536110939231665,0.4810960551369756,original
2019-10-13,2.3602718192900007,0.013497619978589816,original
2019-10-14,2.5125643435743172,0.014726452183989436,original
2019-10-15,2.522443244187247,0.0,original
2019-10-16,2.375889300109221,0.3701782464788277,original
2019-10-17,2.5397860906217673,0.39585805144752323,original
2019-10-18,2.4848598658551206,0.4091372364302517,original
2019-10-19,2.3898867837002085,0.4202151863937568,original
2019-10-20,2.628148681308478,0.4610883068683852,original
2019-10-21,2.2417179983689763,0.3376686667011224,original
2019-10-22,2.264857856852536,0.39333297204569206,original
2019-10-23,2.043566675061556,0.36357639357502,original
2019-10-24,2.135757280996357,0.4702274761170838,original
2019-10-25,2.2706068276678795,0.3787431694926548,original
2019-10-26,1.3013423537726374,0.3503971087929647,original
2019-10-27,1.290424301430419,0.48746353200034837,original
2019-10-28,1.8458303432447023,0.33409506726203253,original
2019-10-29,2.4709139943451075,0.3760122003063779,original
2019-10-30,1.7897051263992856,0.3081355132673576,original
2019-10-31,2.069496270860134,0.4168511050778672,original
2019-11-01,1.84327229337016,0.4952332148606957,original
2019-11-02,1.8729451929187944,0.30413073954898373,original
2019-11-03,2.2214455955310646,0.35865066983524535,original
2019-11-04,2.031629282342422,0.3592163986741176,original
2019-11-05,1.838328492304384,0.6944713146184455,original
2019-11-06,1.6560604819093114,0.7641771264047701,original
2019-11-07,1.5188680827044085,0.46885282370131237,original
2019-11-08,1.7730832560167984,0.8564613595995617,original
2019-11-09,1.6774955058782097,0.5774387643198853,original
2019-11-10,1.9366019497320004,1.0258353098408235,original
2019-11-11,1.7855934996819587,0.8145064922129889,original
2019-11-12,1.8621017012135663,0.5611893975415374,original
2019-11-13,1.8956809683075915,0.5179935572382551,original
2019-11-14,2.1853437524936052,0.3514816746013319,original
2019-11-15,2.719842022612276,0.46618471844354376,original
2019-11-16,2.4346996494431026,0.3748651460326108,original
2019-11-17,2.33704755901927,0.3653795085880853,original
2019-11-18,2.4404618773175697,0.44426239058329936,original
2019-11-19,2.104638077882984,0.45306540811736057,original
2019-11-20,2.2687367473564315,0.4161398598254674,original
2019-11-21,2.2828612487064968,0.4731336745509809,original
2019-11-22,2.489243293106414,0.4316881338812256,original
2019-11-23,2.4579620003763356,0.3904433479716238,original
2019-11-24,2.442051571900666,0.3870746344853775,original
2019-11-25,2.1906019553779053,0.38935269888679874,original
2019-11-26,2.0320778737530287,0.45106996010710343,original
2019-11-27,2.61858837189125,0.4610999439051664,original
2019-11-28,2.728259974781656,0.4212320573231928,original
2019-11-29,2.396889069432584,0.33844099778790504,original
2019-11-30,2.2541664810028545,0.38141711355498437,original
2019-12-01,2.5435825317345455,0.3716143558563588,original
2019-12-02,2.3885029564087787,0.4342881675948319,original
2019-12-03,2.3143893195385585,0.3232567081322387,original
2019-12-04,2.116596992675995,0.2565070841295712,original
2019-12-05,2.3827381555381564,0.3483900288001432,original
2019-12-06,2.504127460071674,0.40700736629354484,original
2019-12-07,2.0730632207723128,0.39288203400450505,original
2019-12-08,2.2513194807722194,0.4275351072238019,original
2019-12-09,2.508801732867238,0.3266451777459628,original
2019-12-10,2.347385007182038,0.29152139086576595,original
2019-12-11,1.6450426055415979,0.2808148775496695,original
2019-12-12,2.0609264465561434,0.2815310448242865,original
2019-12-13,2.5780324552529224,0.5857002900842366,original
2019-12-14,2.069479409631687,0.4013852025441755,original
2019-12-15,1.7352940122017932,0.11197833884254722,original
2019-12-16,1.0095421223736933,0.15576070303548525,original
2019-12-17,1.518532072618943,0.2202743549132161,original
2019-12-18,2.072576460002243,0.40876168754633635,original
2019-12-19,2.218298096632605,0.3576934373427567,original
2019-12-20,2.2052527092668366,0.2972481917917392,original
2019-12-21,1.2849584424889302,0.08159348855502446,original
2019-12-22,2.270293714557587,0.4850572518197871,original
2019-12-23,2.1280961913058953,0.32359552834860156,original
2019-12-24,0.696359284735943,0.14722876984444777,original
2019-12-25,2.0766975133095387,0.6199730162860324,original
2019-12-26,2.4316154928784335,0.3069479309026184,original
2019-12-27,2.3431185133905927,0.3945541166793464,original
2019-12-28,1.9034103314114943,0.3251230718530547,original
2019-12-29,2.3385100387900195,0.41947311224955924,original
2019-12-30,2.3195853559732065,0.3841166825138275,original
2019-12-31,1.8051032461643772,0.2491596209934333,original
2020-01-01,1.4079524392470573,0.1928503550581148,original
2020-01-02,1.818314567269899,0.2218725286249118,original
2020-01-03,2.062060738540761,0.25123058279612615,original
2020-01-04,1.8678589375587489,0.30808314670690723,original
2020-01-05,1.7789754480012914,0.2531560415395329,original
2020-01-06,1.8415469953967225,0.22582264558273904,original
2020-01-07,2.053144316077086,0.1853771102385269,original
2020-01-08,2.1768556720607175,0.2963710246644647,original
2020-01-09,2.2954217943042403,0.37383821252637367,original
2020-01-10,2.1629223077902386,0.334394013485694,original
2020-01-11,2.1102289070263565,0.29878805057680813,original
2020-01-12,2.1968798117339547,0.3260335467972636,original
2020-01-13,1.7992812063204577,0.2261223197004531,original
2020-01-14,2.189820075536987,0.3292043752766549,original
2020-01-15,2.3196494568562844,0.3118704743619084,original
2020-01-16,2.602966358019944,0.2593943528508598,original
2020-01-17,0.7878107114496149,0.09679406027423006,original
2020-01-18,1.7892549824111226,0.24707738199844706,original
2020-01-19,2.6862770118659918,0.40129655273407044,original
2020-01-20,2.2161894724621,0.31541645655861017,original
2020-01-21,2.2560738952904567,0.41336068643276624,original
2020-01-22,2.4432556847978355,0.38472684273343355,original
2020-01-23,2.7042259528723522,0.5514381356161204,original
2020-01-24,0.9668110118253691,0.049708247558335236,original
2020-01-25,1.8001146853241452,0.2009059407259724,original
2020-01-26,2.268891245348859,0.36809914374574126,original
2020-01-27,2.108748318273268,0.2787591702340133,original
2020-01-28,2.411650688456795,0.39139286064080236,original
2020-01-29,2.6816368089888782,0.47301473571113173,original
2020-01-30,2.6240610844041123,0.4935959528233805,original
2020-01-31,2.849157741372045,0.6596107957092917,original
2020-02-01,2.6705611097191015,0.48941865140559115,original
2020-02-02,2.832617179090117,0.5876289164155633,original
2020-02-03,2.535211811812583,0.40159624077405986,original
2020-02-04,2.5626312069460937,0.3580748004489525,original
2020-02-05,3.2236467040425856,0.3737643227641175,original
2020-02-06,2.0533330800351455,0.41901808322221273,original
2020-02-07,1.6541044688929494,0.2156807838989278,original
2020-02-08,2.376210611228878,0.3812785178409329,original
2020-02-09,2.6345625690623593,0.3829649954171772,original
2020-02-10,2.074525717114232,0.28278016960739427,original
2020-02-11,2.5221230404772355,0.4490365801738415,original
2020-02-12,2.385441743170319,0.3674123462576311,original
2020-02-13,2.5180657563572457,0.4739413863487171,original
2020-02-14,2.7192147387567736,0.5102357028301483,original
2020-02-15,2.707650646396744,0.957659129801729,original
2020-02-16,1.5285314582620053,0.12635408033582138,original
2020-02-17,2.1085419642657675,0.32615793085368266,original
2020-02-18,2.22197738623664,0.2831864956233419,original
2020-02-19,2.463298701207836,0.45504566931442697,original
2020-02-20,1.9595275332114281,0.3160109701049859,original
2020-02-21,2.547133333960625,0.4138688045630933,original
2020-02-22,2.3495546295072076,0.3834008022236039,original
2020-02-23,2.4437844505739617,0.41426389037963623,original
2020-02-24,2.5053478279594374,0.40866578764676065,original
2020-02-25,2.3181549337998857,0.3193670955038756,original
2020-02-26,2.2349689667863495,0.35997865781847954,original
2020-02-27,2.4745584327350962,0.4263110810053755,original
2020-02-28,2.35476921244906,0.5480387879305211,original
2020-02-29,2.349247929170228,0.39535407903890946,original
2020-03-01,2.4385453188040778,0.421826417286623,original
2020-03-02,2.3804326864811354,0.4223482412208982,original
2020-03-03,2.473555183384189,0.44108890856120225,original
2020-03-04,2.4377647586841413,0.41263527685510404,original
2020-03-05,2.4532523560097497,0.41833961560840077,original
2020-03-06,1.9561169646296281,0.25432012583876856,original
2020-03-07,2.3704331208896914,0.45208439238008535,original
2020-03-08,2.386686386151968,0.4515208070391655,original
2020-03-09,2.532533374365157,0.46150509718815924,original
2020-03-10,2.240910956625393,0.40767130131324397,original
2020-03-11,2.645386410324361,0.6354940969617533,original
2020-03-12,2.588044902795386,0.5463181246604094,original
2020-03-13,2.669109072439103,0.5211647097699134,original
2020-03-14,1.9984595669825225,0.20812359839249026,original
2020-03-15,1.718863269655442,0.31781303966139735,original
2020-03-16,2.0504029102465617,0.25841901311845034,original
2020-03-17,2.137884558757253,0.41859439035293194,original
2020-03-18,2.0585910642184113,0.24618743008122554,original
2020-03-19,1.79755336915299,0.16471836129645287,original
2020-03-20,1.756585160495951,0.2635788097338963,original
2020-03-21,1.8276374169902772,0.17198111495556934,original
2020-03-22,2.1762296048124514,0.2351353735272846,original
2020-03-23,1.9089613971585326,0.22050560215810316,original
2020-03-24,1.2996162480570566,0.10104959554346368,original
2020-03-25,1.1782010933346738,0.11380240613975143,original
2020-03-26,1.304613505825306,0.12245859568904263,original
2020-03-27,1.2361723289726512,0.10462077775947942,original
2020-03-28,1.316876318338428,0.15499004630900454,original
2020-03-29,1.4174923204152579,0.14780645305165804,original
2020-03-30,1.385691181563694,0.13013642578884152,original
2020-03-31,1.326670703359166,0.15745714163619123,original
2020-04-01,1.5726116285258551,0.26233107076656403,original
2020-04-02,1.3574521719155763,0.14601193617434832,original
2020-04-03,1.917025418673321,0.3371406960476194,original
2020-04-04,1.4896068889821172,0.21153731538785894,original
2020-04-05,1.672269749979566,0.2428228701175729,original
2020-04-06,1.1362010645643592,0.13375223118567267,original
2020-04-07,1.0328305583081119,0.1126045759106863,original
2020-04-08,1.2083972543389168,0.15355773179594365,original
2020-04-09,1.2785584116831974,0.15677064680014186,original
2020-04-10,1.1070591563672731,0.12779775975280783,original
2020-04-11,1.0756547367293938,0.1403070490886277,original
2020-04-12,1.4123367302343204,0.19286908825228447,original
2020-04-13,1.2907337019512273,0.16663745265489527,original
2020-04-14,1.4655805879060655,0.153920431755461,original
2020-04-15,1.699362956128714,0.2278348454907608,original
2020-04-16,1.6576949813106725,0.24035819399624542,original
2020-04-17,1.717105047554362,0.22471841276252935,original
2020-04-18,1.3031959936694337,0.17855659389073755,original
2020-04-19,1.7987818460248275,0.3011134502118773,original
2020-04-20,1.5610265607842984,0.1825008805898551,original
2020-04-21,1.485992926306646,0.18943495765963694,original
2020-04-22,1.5755157988928619,0.19134093571341088,original
2020-04-23,1.6928232645614594,0.20047958040685118,original
2020-04-24,1.6349164655593798,0.21510622176701666,original
2020-04-25,1.1230325603188505,0.1114834351555592,original
2020-04-26,1.3450997530680768,0.13216978688887696,original
2020-04-27,1.5714643343134815,0.22327747220862385,original
2020-04-28,1.621094622953209,0.15659104415610117,original
2020-04-29,1.445548036697965,0.1165572156665712,original
2020-04-30,0.945336760875824,0.0658013819140822,original
2020-05-01,1.366743254604996,0.1306106282117799,original
2020-05-02,0.754608738238598,0.0933886561022347,original
2020-05-03,0.877253077418556,0.08602699452218947,original
2020-05-04,0.9652212795728046,0.060981482086205054,original
2020-05-05,1.2583894068815544,0.11382405502649987,original
2020-05-06,1.6694912068010561,0.10853778740309751,original
2020-05-07,2.1552114279736623,0.19246922685872678,original
2020-05-08,0.8811888989456987,0.1276385637373929,original
2020-05-09,0.9615111576576237,0.11638345176797792,original
2020-05-10,1.3887902001032277,0.17531343858006837,original
2020-05-11,2.1585117964549414,0.3439096640863091,original
2020-05-12,1.7688372357794098,0.15016499605142306,original
2020-05-13,1.988709365920142,0.2607239935229332,original
2020-05-14,1.5243595454370253,0.19403637249472547,original
2020-05-15,1.9351320077447287,0.13013976353537984,original
2020-05-16,1.3833968281009497,0.15889579967620482,original
2020-05-17,1.520349418484115,0.1328452974360236,original
2020-05-18,0.9087201228084858,0.04964275378198051,original
2020-05-19,0.8419021767690269,0.04722202507668604,original
2020-05-20,1.864640964003289,0.21197368331053273,original
2020-05-21,1.9017455146977869,0.2350676215046571,original
2020-05-22,1.8562031565580366,0.19877844195525626,original
2020-05-23,1.7421376577397243,0.20365675663067434,original
2020-05-24,2.068529194098757,0.3246555850601074,original
2020-05-25,1.8919896134991112,0.2656445917205973,original
2020-05-26,2.2238481780591908,0.34833926835307244,original
2020-05-27,1.9702936730986462,0.28360671942823795,original
2020-05-28,1.9924292502710068,0.2596275338537314,original
2020-05-29,2.3250263889040506,0.3623879553047424,original
2020-05-30,2.0226811684021198,0.23801559535108996,original
2020-05-31,1.824763918773757,0.221966181708424,original
2020-06-01,2.1582542731519316,0.2945259639936977,original
2020-06-02,2.015954232762883,0.28657921736245745,original
2020-06-03,1.9955335153443934,0.23940397295583388,original
2020-06-04,2.2102488144209302,0.30341629179484686,original
2020-06-05,1.5192191462922786,0.15036385922067236,original
2020-06-06,1.0659665988203715,0.08440946794572846,original
2020-06-07,1.0156154725098476,0.07010322712786679,original
2020-06-08,1.6779612238529098,0.17927055179853807,original
2020-06-09,1.1272467114023892,0.08894361555750573,original
2020-06-10,0.9742597358223557,0.09183376595321029,original
2020-06-11,1.5496968644147764,0.18298884995081763,original
2020-06-12,2.8469133939897775,0.5954981723211039,original
2020-06-13,2.455101989462293,0.4926535061329258,original
2020-06-14,2.821707333533449,0.6346922973011795,original
2020-06-15,2.1137010257597275,0.33356478140258117,original
2020-06-16,2.2372984792550525,0.3650205644998461,original
2020-06-17,2.1729790453040962,0.3666885710576837,original
2020-06-18,2.0114023725612182,0.2892836350889892,original
2020-06-19,2.501527239410885,0.4851180956437533,original
2020-06-20,2.320696499085308,0.37260445839604456,original
2020-06-21,2.465443625140101,0.5227105138313148,original
2020-06-22,2.0337620099653013,0.30896317777336113,original
2020-06-23,1.55545776728416,0.14268632120407088,original
2020-06-24,1.6630433579145487,0.21460403283731525,original
2020-06-25,1.7889839352120902,0.20134838688414827,original
2020-06-26,1.285810292887996,0.14174148713195733,original
2020-06-27,1.5388090805556887,0.15886158663383132,original
2020-06-28,1.8995412443164001,0.27458227217907594,original
2020-06-29,2.5488701508517617,0.46299191498033143,original
2020-06-30,2.260526437776435,0.40765435846614356,original
2020-07-01,1.292714395430733,0.1250969191569484,original
2020-07-02,0.5780692923345464,0.05801129822918729,original
2020-07-03,2.3023971402894894,0.3932298548681856,original
2020-07-04,0.9312516699306281,0.04224762590266505,original
2020-07-05,1.6941288967420756,0.335966552787045,original
2020-07-06,2.094165438281427,0.24857009520808807,original
2020-07-07,2.3471333089369764,0.3680371359296133,original
2020-07-08,2.00316094268677,0.3223945692649053,original
2020-07-09,2.142074765368173,0.31172673425177166,original
2020-07-10,2.0777037815237818,0.15729730927355398,original
2020-07-11,2.3527582059518357,0.4270944454500522,original
2020-07-12,2.0612764570828928,0.35976498964881587,original
2020-07-13,2.5232725664753577,0.2288945694754449,original
2020-07-14,0.790688461687832,0.042085424051783143,original
2020-07-15,1.2284753817696763,0.10192762344925355,original
2020-07-16,1.7654400506867214,0.14927028765011757,original
2020-07-17,2.034774035323894,0.2969271841715678,original
2020-07-18,1.7575203445302856,0.2854359381614822,original
2020-07-19,1.9578660028366566,0.34335136882296163,original
2020-07-20,1.8404695946283054,0.23584124254224312,original
2020-07-21,1.66599270624835,0.21417524233168025,original
2020-07-22,2.07001727274802,0.31215898473832127,original
2020-07-23,2.0237553423799715,0.3164482664533276,original
2020-07-24,1.8637275000113485,0.3749931653877252,original
2020-07-25,1.8743000362457685,0.3085421811870643,original
2020-07-26,1.8863378227912424,0.3223396764287201,original
2020-07-27,1.8909592680690912,0.26753249470640683,original
2020-07-28,2.2519096608260365,0.38778875757562953,original
2020-07-29,2.3921010922102504,0.4490303213843825,original
2020-07-30,2.320343982517667,0.38640701297461594,original
2020-07-31,2.505305906378297,0.48053542974912056,original
2020-08-01,2.349860573137245,0.4302084300132876,original
2020-08-02,2.6948926041543237,0.5505437448750383,original
2020-08-03,2.341612298167944,0.4043298775587301,original
2020-08-04,2.414430431193376,0.38678928942017465,original
2020-08-05,2.2488193331692643,0.3567107480556238,original
2020-08-06,2.349737328898105,0.4031111540410458,original
2020-08-07,2.733338470012242,0.5516545455552037,original
2020-08-08,1.6464043958295762,0.13137300518552353,original
